simulation,selected_players,jaccard,tsf_optimum,tsf_baseline_reference,delta_tsf,tsf_baseline_perturbed,regret,orbit_open
337,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45711862887823507,0.4556941843506398,0.00142444452759527,0.45711862887823507,0.0,1
338,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556221216065528,0.4556941843506398,-7.206274408699809e-05,0.4556221216065528,0.0,1
339,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.456734497071141,0.4556941843506398,0.001040312720501202,0.456734497071141,0.0,1
340,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45410945498332056,0.4556941843506398,-0.0015847293673192375,0.45410945498332056,0.0,1
341,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45610422559226815,0.4556941843506398,0.0004100412416283561,0.45610422559226815,0.0,1
342,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555462838148908,0.4556941843506398,-0.00014790053574897932,0.4555462838148908,0.0,1
343,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552013887328141,0.4556941843506398,-0.0004927956178256698,0.4552013887328141,0.0,1
344,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45522804290519503,0.4556941843506398,-0.00046614144544476765,0.45522804290519503,0.0,1
345,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4566555575689861,0.4556941843506398,0.0009613732183463286,0.4566555575689861,0.0,1
346,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45492258578693023,0.4556941843506398,-0.0007715985637095635,0.45492258578693023,0.0,1
347,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555676225572215,0.4556941843506398,-0.00012656179341830054,0.4555676225572215,0.0,1
348,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45615308808214383,0.4556941843506398,0.0004589037315040345,0.45615308808214383,0.0,1
349,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45532133236832373,0.4556941843506398,-0.0003728519823160692,0.45532133236832373,0.0,1
350,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4536699098767113,0.4556941843506398,-0.0020242744739285,0.4536699098767113,0.0,1
351,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556498407562627,0.4556941843506398,-4.434359437710533e-05,0.4556498407562627,0.0,1
352,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45531917473367134,0.4556941843506398,-0.000375009616968458,0.45531917473367134,0.0,1
353,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4539240889941417,0.4556941843506398,-0.0017700953564980804,0.4539240889941417,0.0,1
354,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556068790077722,0.4556941843506398,-8.730534286760516e-05,0.4556068790077722,0.0,1
355,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45419474461159537,0.4556941843506398,-0.001499439739044428,0.45419474461159537,0.0,1
356,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45578838818100464,0.4556941843506398,9.420383036484736e-05,0.45578838818100464,0.0,1
357,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4559351388478923,0.4556941843506398,0.00024095449725247686,0.4559351388478923,0.0,1
358,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563227460948832,0.4556941843506398,0.0006285617442434166,0.4563227460948832,0.0,1
359,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45650996480793615,0.4556941843506398,0.0008157804572963556,0.45650996480793615,0.0,1
360,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560135524973544,0.4556941843506398,0.000319368146714627,0.4560135524973544,0.0,1
361,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4568625468011366,0.4556941843506398,0.0011683624504967849,0.4568625468011366,0.0,1
362,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4547052200957302,0.4556941843506398,-0.0009889642549095745,0.4547052200957302,0.0,1
363,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4554236543187796,0.4556941843506398,-0.0002705300318601722,0.4554236543187796,0.0,1
364,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4559199971589667,0.4556941843506398,0.00022581280832689732,0.4559199971589667,0.0,1
365,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45631029882007856,0.4556941843506398,0.0006161144694387666,0.45631029882007856,0.0,1
366,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45720908671542826,0.4556941843506398,0.0015149023647884619,0.45720908671542826,0.0,1
367,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4561263060092534,0.4556941843506398,0.0004321216586136156,0.4561263060092534,0.0,1
368,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563178040953455,0.4556941843506398,0.0006236197447057057,0.4563178040953455,0.0,1
369,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555261897166287,0.4556941843506398,-0.0001679946340110705,0.4555261897166287,0.0,1
370,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556190743034555,0.4556941843506398,-7.511004718430137e-05,0.4556190743034555,0.0,1
371,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45680666496349887,0.4556941843506398,0.001112480612859068,0.45680666496349887,0.0,1
372,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552665571345571,0.4556941843506398,-0.0004276272160826933,0.4552665571345571,0.0,1
373,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45676827691566957,0.4556941843506398,0.0010740925650297717,0.45676827691566957,0.0,1
374,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45601959614296583,0.4556941843506398,0.0003254117923260358,0.45601959614296583,0.0,1
375,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551370932199522,0.4556941843506398,-0.0005570911306875814,0.4551370932199522,0.0,1
376,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45540026102293296,0.4556941843506398,-0.0002939233277068354,0.45540026102293296,0.0,1
377,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45637345381770233,0.4556941843506398,0.0006792694670625377,0.45637345381770233,0.0,1
378,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45514615698635597,0.4556941843506398,-0.0005480273642838318,0.45514615698635597,0.0,1
379,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.455280237173164,0.4556941843506398,-0.0004139471774757819,0.455280237173164,0.0,1
380,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45621355612765024,0.4556941843506398,0.0005193717770104467,0.45621355612765024,0.0,1
381,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4559929074578861,0.4556941843506398,0.00029872310724632367,0.4559929074578861,0.0,1
382,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45637224555461664,0.4556941843506398,0.000678061203976843,0.45637224555461664,0.0,1
383,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45482296989565485,0.4556941843506398,-0.0008712144549849477,0.45482296989565485,0.0,1
384,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4565698990797693,0.4556941843506398,0.0008757147291295064,0.4565698990797693,0.0,1
385,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4570711228086938,0.4556941843506398,0.0013769384580539779,0.4570711228086938,0.0,1
386,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45614874749912737,0.4556941843506398,0.0004545631484875745,0.45614874749912737,0.0,1
387,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552050335304568,0.4556941843506398,-0.0004891508201829708,0.4552050335304568,0.0,1
388,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563251491872865,0.4556941843506398,0.000630964836646708,0.4563251491872865,0.0,1
389,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.454417090671588,0.4556941843506398,-0.0012770936790518217,0.454417090671588,0.0,1
390,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4566160183526661,0.4556941843506398,0.0009218340020262783,0.4566160183526661,0.0,1
391,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45494611296875065,0.4556941843506398,-0.0007480713818891482,0.45494611296875065,0.0,1
392,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551382506720003,0.4556941843506398,-0.0005559336786394864,0.4551382506720003,0.0,1
393,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45641888926934715,0.4556941843506398,0.0007247049187073529,0.45641888926934715,0.0,1
394,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45368487382594813,0.4556941843506398,-0.0020093105246916654,0.45368487382594813,0.0,1
395,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556621032062502,0.4556941843506398,-3.208114438957299e-05,0.4556621032062502,0.0,1
396,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45458011798370157,0.4556941843506398,-0.0011140663669382267,0.45458011798370157,0.0,1
397,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4543979551013838,0.4556941843506398,-0.0012962292492559868,0.4543979551013838,0.0,1
398,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560498614192108,0.4556941843506398,0.0003556770685709809,0.4560498614192108,0.0,1
399,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4545366577990476,0.4556941843506398,-0.0011575265515921807,0.4545366577990476,0.0,1
400,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4554878364976267,0.4556941843506398,-0.0002063478530131002,0.4554878364976267,0.0,1
401,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45465748731800293,0.4556941843506398,-0.0010366970326368685,0.45465748731800293,0.0,1
402,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.454631554121637,0.4556941843506398,-0.00106263022900277,0.454631554121637,0.0,1
403,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563860917528527,0.4556941843506398,0.0006919074022129212,0.4563860917528527,0.0,1
404,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45412893327558523,0.4556941843506398,-0.0015652510750545634,0.45412893327558523,0.0,1
405,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45577265795240207,0.4556941843506398,7.847360176227447e-05,0.45577265795240207,0.0,1
406,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4565862027443094,0.4556941843506398,0.0008920183936695913,0.4565862027443094,0.0,1
407,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4543169893329635,0.4556941843506398,-0.0013771950176763026,0.4543169893329635,0.0,1
408,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4564450160342599,0.4556941843506398,0.0007508316836201123,0.4564450160342599,0.0,1
409,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4554362925034172,0.4556941843506398,-0.00025789184722257996,0.4554362925034172,0.0,1
410,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552062318027965,0.4556941843506398,-0.00048795254784328446,0.4552062318027965,0.0,1
411,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557395972947885,0.4556941843506398,4.54129441487261e-05,0.4557395972947885,0.0,1
412,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4545451616737579,0.4556941843506398,-0.0011490226768818834,0.4545451616737579,0.0,1
413,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557907994023612,0.4556941843506398,9.661505172142704e-05,0.4557907994023612,0.0,1
414,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4565772830760164,0.4556941843506398,0.0008830987253766187,0.4565772830760164,0.0,1
415,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4543579543013111,0.4556941843506398,-0.0013362300493287016,0.4543579543013111,0.0,1
416,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45544271352375865,0.4556941843506398,-0.0002514708268811505,0.45544271352375865,0.0,1
417,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556739912868163,0.4556941843506398,-2.019306382350372e-05,0.4556739912868163,0.0,1
418,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45644936787250423,0.4556941843506398,0.0007551835218644332,0.45644936787250423,0.0,1
419,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45601613189016954,0.4556941843506398,0.0003219475395297433,0.45601613189016954,0.0,1
420,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45493260036701655,0.4556941843506398,-0.0007615839836232485,0.45493260036701655,0.0,1
421,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45464665511936997,0.4556941843506398,-0.0010475292312698281,0.45464665511936997,0.0,1
422,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.456068234518902,0.4556941843506398,0.0003740501682621966,0.456068234518902,0.0,1
423,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45564701471330593,0.4556941843506398,-4.716963733386592e-05,0.45564701471330593,0.0,1
424,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4549043229605402,0.4556941843506398,-0.0007898613900996221,0.4549043229605402,0.0,1
425,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4566917920641884,0.4556941843506398,0.0009976077135486205,0.4566917920641884,0.0,1
426,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45573124446845836,0.4556941843506398,3.7060117818565885e-05,0.45573124446845836,0.0,1
427,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552437545557346,0.4556941843506398,-0.00045042979490517165,0.4552437545557346,0.0,1
428,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45520249033152516,0.4556941843506398,-0.0004916940191146413,0.45520249033152516,0.0,1
429,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.455296244318252,0.4556941843506398,-0.0003979400323878002,0.455296244318252,0.0,1
430,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4565033481712192,0.4556941843506398,0.0008091638205793839,0.4565033481712192,0.0,1
431,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4555385407665973,0.4556941843506398,-0.00015564358404251966,0.4555385407665973,0.0,1
432,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4556082857305702,0.4556941843506398,-8.589862006957993e-05,0.4556082857305702,0.0,1
433,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45573752497332587,0.4556941843506398,4.3340622686072194e-05,0.45573752497332587,0.0,1
434,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45627673917302136,0.4556941843506398,0.0005825548223815646,0.45627673917302136,0.0,1
435,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4546789376535564,0.4556941843506398,-0.0010152466970834162,0.4546789376535564,0.0,1
436,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45598880467016045,0.4556941843506398,0.00029462031952065537,0.45598880467016045,0.0,1
437,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45584357359259786,0.4556941843506398,0.00014938924195806447,0.45584357359259786,0.0,1
438,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45665963808655263,0.4556941843506398,0.0009654537359128357,0.45665963808655263,0.0,1
439,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.454731821844346,0.4556941843506398,-0.0009623625062937791,0.454731821844346,0.0,1
440,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4554836500692595,0.4556941843506398,-0.0002105342813802924,0.4554836500692595,0.0,1
441,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4574446637123186,0.4556941843506398,0.001750479361678825,0.4574446637123186,0.0,1
442,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551352975685682,0.4556941843506398,-0.0005588867820716104,0.4551352975685682,0.0,1
443,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45422053846886357,0.4556941843506398,-0.001473645881776231,0.45422053846886357,0.0,1
444,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45446938701646156,0.4556941843506398,-0.0012247973341782403,0.45446938701646156,0.0,1
445,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4566470169584357,0.4556941843506398,0.0009528326077958837,0.4566470169584357,0.0,1
446,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45475190276430644,0.4556941843506398,-0.00094228158633336,0.45475190276430644,0.0,1
447,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45481757809750323,0.4556941843506398,-0.0008766062531365693,0.45481757809750323,0.0,1
448,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4542425963794817,0.4556941843506398,-0.0014515879711580748,0.4542425963794817,0.0,1
449,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4553280178188528,0.4556941843506398,-0.0003661665317870044,0.4553280178188528,0.0,1
450,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.453536322493829,0.4556941843506398,-0.002157861856810772,0.453536322493829,0.0,1
451,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4549724980583114,0.4556941843506398,-0.0007216862923283829,0.4549724980583114,0.0,1
452,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560596999919385,0.4556941843506398,0.0003655156412987193,0.4560596999919385,0.0,1
453,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45588471832990674,0.4556941843506398,0.00019053397926693805,0.45588471832990674,0.0,1
454,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4557162056777574,0.4556941843506398,2.202132711759397e-05,0.4557162056777574,0.0,1
455,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45547749968216567,0.4556941843506398,-0.00021668466847413193,0.45547749968216567,0.0,1
456,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4546318453658629,0.4556941843506398,-0.0010623389847769227,0.4546318453658629,0.0,1
457,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551715999105578,0.4556941843506398,-0.000522584440082019,0.4551715999105578,0.0,1
458,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45553384880431036,0.4556941843506398,-0.00016033554632943758,0.45553384880431036,0.0,1
459,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4571463679250767,0.4556941843506398,0.0014521835744368827,0.4571463679250767,0.0,1
460,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4571687215354089,0.4556941843506398,0.001474537184769087,0.4571687215354089,0.0,1
461,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45538803194473765,0.4556941843506398,-0.0003061524059021492,0.45538803194473765,0.0,1
462,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45694775325408143,0.4556941843506398,0.0012535689034416375,0.45694775325408143,0.0,1
463,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45602083471878674,0.4556941843506398,0.00032665036814694126,0.45602083471878674,0.0,1
464,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4566493771077035,0.4556941843506398,0.0009551927570636831,0.4566493771077035,0.0,1
465,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551993954985716,0.4556941843506398,-0.0004947888520682175,0.4551993954985716,0.0,1
466,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4566093744225447,0.4556941843506398,0.0009151900719048811,0.4566093744225447,0.0,1
467,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4541140553316594,0.4556941843506398,-0.001580129018980414,0.4541140553316594,0.0,1
468,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.457444668126218,0.4556941843506398,0.0017504837755781821,0.457444668126218,0.0,1
469,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4570031715999855,0.4556941843506398,0.0013089872493456944,0.4570031715999855,0.0,1
470,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45608888327633756,0.4556941843506398,0.0003946989256977673,0.45608888327633756,0.0,1
471,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45473249730030285,0.4556941843506398,-0.0009616870503369457,0.45473249730030285,0.0,1
472,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558102150421034,0.4556941843506398,0.00011603069146359779,0.4558102150421034,0.0,1
473,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45591132706625714,0.4556941843506398,0.00021714271561734666,0.45591132706625714,0.0,1
474,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4563655323142365,0.4556941843506398,0.0006713479635966912,0.4563655323142365,0.0,1
475,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4570905364782528,0.4556941843506398,0.0013963521276130209,0.4570905364782528,0.0,1
476,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4542854203999186,0.4556941843506398,-0.0014087639507212035,0.4542854203999186,0.0,1
477,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4560661562574394,0.4556941843506398,0.00037197190679960634,0.4560661562574394,0.0,1
478,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4569704096247126,0.4556941843506398,0.0012762252740727842,0.4569704096247126,0.0,1
479,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4570259454668115,0.4556941843506398,0.0013317611161717258,0.4570259454668115,0.0,1
480,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552183415840466,0.4556941843506398,-0.0004758427665931819,0.4552183415840466,0.0,1
481,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45711139811585344,0.4556941843506398,0.001417213765213643,0.45711139811585344,0.0,1
482,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45693538939203704,0.4556941843506398,0.001241205041397242,0.45693538939203704,0.0,1
483,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45554021025356883,0.4556941843506398,-0.00015397409707096354,0.45554021025356883,0.0,1
484,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45684963192667427,0.4556941843506398,0.001155447576034474,0.45684963192667427,0.0,1
485,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.456516998954858,0.4556941843506398,0.0008228146042181805,0.456516998954858,0.0,1
486,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45555066706250347,0.4556941843506398,-0.00014351728813633002,0.45555066706250347,0.0,1
487,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4552564586728448,0.4556941843506398,-0.0004377256777949867,0.4552564586728448,0.0,1
488,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45731835038318613,0.4556941843506398,0.001624166032546337,0.45731835038318613,0.0,1
489,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45624400038225055,0.4556941843506398,0.0005498160316107503,0.45624400038225055,0.0,1
490,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45354703614299086,0.4556941843506398,-0.002147148207648941,0.45354703614299086,0.0,1
491,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4558596195015667,0.4556941843506398,0.00016543515092692918,0.4558596195015667,0.0,1
492,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45444482401469066,0.4556941843506398,-0.0012493603359491345,0.45444482401469066,0.0,1
493,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45449644077805196,0.4556941843506398,-0.0011977435725878394,0.45449644077805196,0.0,1
494,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.455073578883631,0.4556941843506398,-0.0006206054670088168,0.455073578883631,0.0,1
495,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45481795894269494,0.4556941843506398,-0.0008762254079448528,0.45481795894269494,0.0,1
496,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4551419958806491,0.4556941843506398,-0.000552188469990722,0.4551419958806491,0.0,1
497,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45513635790583973,0.4556941843506398,-0.0005578264448000692,0.45513635790583973,0.0,1
498,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.4546869786591706,0.4556941843506398,-0.0010072056914691707,0.4546869786591706,0.0,1
499,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45634068477344536,0.4556941843506398,0.0006465004228055626,0.45634068477344536,0.0,1
500,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45719224877711606,0.4556941843506398,0.0014980644264762644,0.45719224877711606,0.0,1
501,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45503350706035073,0.4556941843506398,-0.000660677290289069,0.45503350706035073,0.0,1
502,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45390440939062004,0.4556941843506398,-0.0017897749600197521,0.45390440939062004,0.0,1
503,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45619107740264075,0.4556941843506398,0.0004968930520009573,0.45619107740264075,0.0,1
504,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.455750810608861,0.4556941843506398,5.6626258221226244e-05,0.455750810608861,0.0,1
505,P1|P10|P11|P13|P14|P15|P16|P3|P5|P7|P8,1.0,0.45643635888238054,0.4556941843506398,0.0007421745317407469,0.45643635888238054,0.0,1
